diag_id,context,curr_audio_id,res_audio_id,curr_text,res_text,curr_emotion,curr_speed,curr_volume,res_emotion,res_speed,res_volume
school_430,"A : So, how's your first week of college going? B : It's been quite an adventure! Made some new friends and the classes are interesting. A : That's fantastic! Wait till you join some clubs, it gets even better!",school_430/c_2.wav,school_430/r_2.wav,"B: I still haven't figured out where everything is, but I'm getting there.  ","  If you need help finding anything, I'm here for you, just give me a shout anytime!",friendly,normal,normal,friendly,slow,normal
technology_412,"A : I just love how fast the new phone charges, it's like you blink and it's at 100%! B : Well, it's not just about charging speed, though. What about battery life? A : That's a good point, but I’m hopeful they’ve made some improvements on that front too.",technology_412/c_2.wav,technology_412/r_2.wav,B: They really need to focus on making the battery safer too.  ,"  Definitely, it's super important for peace of mind, besides just the convenience.",friendly,normal,normal,friendly,normal,normal
shopping_117,"A : I found this awesome jacket on sale today, it's half off! B : Really? That's amazing! Where did you get it? A : Over at the mall, they're clearing out last season's stuff!",shopping_117/c_2.wav,shopping_117/r_2.wav,B: Can you show me the jacket?  ,"  Of course! You're gonna love it, just a sec!",friendly,normal,normal,cheerful,normal,normal
entertainment_375,"A : I absolutely loved the last episode of the show; it was so exciting! B : Yeah, but it's a bummer knowing we have to wait another year for the next season. A : True, but that gives us plenty of time to theorize about what's going to happen!",entertainment_375/c_1.wav,entertainment_375/r_1.wav,B: I wonder if they'll bring in any new characters.  ,"  Well, if they do, I just hope they're well-developed and not thrown in just for shock value.",unfriendly,fast,loud,unfriendly,normal,normal
family_513,"A : I just found out I'm going to be an uncle, it's unbelievable! B : That’s fantastic news, congratulations! Have they picked out a name yet? A : No, not yet, but we're all pitching in ideas; it's a whole family effort.",family_513/c_0.wav,family_513/r_0.wav,"B: I bet you’re going to spoil that kid rotten, huh?  ","  Well, maybe just a little, only the best for the little one.",neutral,slow,normal,unfriendly,normal,normal
family_428,"A : I just found out my sister's having twins, can you believe it? B : That's amazing news, congratulations! Twins mean double the fun! A : Yeah, we're all super excited to welcome them to the family.",family_428/c_2.wav,family_428/r_2.wav,B: I'll have to start looking for two of everything now!  ,"  Absolutely, let me help; we’ll make a great team looking out for the twins.",friendly,normal,normal,friendly,normal,normal
travel_161,"A : I can't believe we're finally going to Japan next month! B : Yeah, and that sushi workshop is definitely happening. I've read rave reviews about it! A : And the cherry blossoms! It'll be the perfect time for them!",travel_161/c_0.wav,travel_161/r_0.wav,B: I hope our flight isn't too long though.  ,"  Yeah, it's quite a haul, but I think the excitement will make time fly.",neutral,slow,normal,neutral,slow,normal
school_579,"A : I finally finished my project for science class, and my teacher loved it! B : That’s fantastic! You always put so much effort into your work. A : Can you believe we get to start working on the robot for the tech competition next?",school_579/c_0.wav,school_579/r_0.wav,B: That sounds like a complex project.  ,"  It’ll be challenging, but I’m up for it. Wish us luck!",neutral,normal,normal,cheerful,normal,normal
family_241,B : I just heard my sister is pregnant! We're gonna have a little one in the family soon! A : That's such wonderful news! Wishing her a smooth and healthy pregnancy. B : Thanks! We're all buzzing with excitement; can't wait to start baby-proofing the house!,family_241/c_0.wav,family_241/r_0.wav,A: It's going to be quite the journey with a new baby.  ,"  Absolutely, there will be a lot of changes, but it's going to be a rewarding experience.",neutral,normal,normal,neutral,normal,normal
health_53,"A : I just got back from my doctor's appointment, and guess what – all my test results are perfect! B : That’s amazing news! You must be taking really good care of yourself then! A : Absolutely! I've been following that new workout routine you suggested and eating healthier. It's been great!",health_53/c_0.wav,health_53/r_0.wav,B: How are you planning to maintain your current health status?  ,"  Well, I think sticking to my current routine and staying consistent is key.",neutral,slow,quiet,neutral,normal,normal
music_574,"A : I just came back from the most amazing concert ever! B : Oh, tell me everything! Which band was it? How was the crowd? A : You wouldn't believe how energetic everyone was, and the band played all my favorite songs!",music_574/c_0.wav,music_574/r_0.wav,B: Sounds like you had a great time.  ,"  Yeah, it was cool, pretty unforgettable experience to be honest.",neutral,slow,quiet,neutral,slow,quiet
health_80,"A : I started that new yoga class and I'm loving it! B : That's fantastic! I've heard yoga works wonders for your flexibility and stress. A : Absolutely, I've never felt better; my energy levels are through the roof!",health_80/c_2.wav,health_80/r_2.wav,B: I might give it a try sometime soon.  ,"  Oh, that would be great! I can even give you a free guest pass to join me for a session!",friendly,normal,normal,friendly,fast,normal
school_177,"B : I can't believe we finished all our projects before the weekend! A : Right?! It's like a huge weight has been lifted off my shoulders! B : Hopefully, we can just relax for these two days and not worry about school.",school_177/c_0.wav,school_177/r_0.wav,"A: So, what's your plan for the weekend?  ","  Well, I was thinking about a movie marathon at my place. You in?",neutral,normal,normal,friendly,normal,normal
music_517,"A : I can't believe we got front row seats to the concert! B : It's going to be epic, can't wait to sing along to our favorite tracks! A : Yeah, their music always lifts my spirits. Love how each song tells a story.",music_517/c_0.wav,music_517/r_0.wav,B: I've been listening to their new album on repeat.  ,"  Same here, it's got a really cool vibe to it, doesn't it?",neutral,normal,normal,cheerful,normal,normal
technology_90,"A : I can't believe how far virtual reality has come! It's like we're living in a sci-fi movie! B : I know right? And it’s getting more affordable. Now, almost anyone can get a VR headset and start exploring new worlds. A : True, but there's still the challenge of creating content that can keep up with the technology.",technology_90/c_2.wav,technology_90/r_2.wav,"B: Technology is advancing so quickly, it's hard to keep track.  ","  Definitely, but I'm hopeful that we will adapt as we always have. It's an exciting time to be alive!",friendly,normal,normal,friendly,normal,normal
sport_352,"A : I can't believe our team finally won the championship after so many years! B : It's incredible, right? The last few minutes of the game had me on the edge of my seat! A : Everyone played so well, and the teamwork was just outstanding throughout the season.",sport_352/c_0.wav,sport_352/r_0.wav,B: The coach really deserves a lot of credit for those strategic plays.  ,"  Yeah, the strategy was spot on, I hope we can keep this up next season too.",neutral,slow,normal,neutral,normal,normal
beauty_342,"A : I finally tried that new face mask, and wow, my skin feels amazing! B : Really? I've heard good things about it, might give it a go myself. A : Yes, do it! Your skin will thank you for sure!",beauty_342/c_0.wav,beauty_342/r_0.wav,B: I'll pick one up this weekend then.  ,"  Take your time, no rush—you're going to love it.",neutral,slow,normal,cheerful,normal,normal
family_402,"A : I love our family gatherings, they're always full of laughter and joy! B : Absolutely, it's the best time when everyone's together, sharing stories and catching up. A : Yeah, but it's kind of sad, you know, seeing how quickly the kids are growing up.",family_402/c_2.wav,family_402/r_2.wav,B: Can't believe how much time has passed since we were the kids at these gatherings.  ,"  Indeed, time flies. Let's hope we're making as many happy memories for them.",friendly,slow,quiet,friendly,normal,quiet
family_2,"A : So thrilled to hear your sister finally graduated, man, that's huge! B : Yeah, she's over the moon about it, been waiting for this moment for years! A : She's gonna nail that job interview, I just know it - with her grades, she's unstoppable!",family_2/c_0.wav,family_2/r_0.wav,B: I hope the rest of the family can come together to celebrate.  ,"  Yeah, it'd be nice... if everyone can actually manage to clear their schedules for once.",neutral,slow,quiet,unfriendly,slow,quiet
movie_596,"A : Did you catch the latest superhero movie? It was a total blast! B : Yeah, I saw it, but honestly, I thought it was kind of sad how the story ended. A : Well, sure, the ending had its moments, but overall, it was such a thrill to watch!",movie_596/c_0.wav,movie_596/r_0.wav,B: I guess everyone interprets the movie in their own way.  ,"  True, personal perspective plays a huge role in how we enjoy films.",neutral,slow,normal,unfriendly,normal,normal
finance_269,"A : I just got a bonus at work, and I'm thinking of investing some of it! B : That's good for you, but I'm still trying to recover from the stock market dip. A : Hopefully, your portfolio will bounce back soon. Patience is key in the market.",finance_269/c_1.wav,finance_269/r_1.wav,B: Maybe I should look into more stable investments.  ,  That sounds like a plan! Maybe consider bonds or index funds? They are usually less volatile.,cheerful,fast,normal,cheerful,normal,normal
family_25,"A : Hey, guess what? My sister's having a baby! B : No way, that's amazing news! Are you going to be the godparent? A : They haven't asked me yet, but I'm hoping they will!",family_25/c_2.wav,family_25/r_2.wav,B: I wonder what they'll name the baby.  ,"  I've got a whole list of suggestions ready, can't wait to share it with them!",friendly,fast,normal,cheerful,fast,normal
food_428,"A : Hey, have you ever tried that new burger place downtown? Their cheeseburger is out of this world! B : No, I haven't, but I've heard great things about it! What's so special about their cheeseburger? A : They've got this secret sauce that's just amazing, and the patty is always cooked to perfection.",food_428/c_0.wav,food_428/r_0.wav,"B: Sounds tempting, I might give it a try soon.  ","  Absolutely, and let me know when you do, we could go together if you like.",neutral,slow,quiet,friendly,normal,normal
beauty_358,"A : I finally tried that new face cream, and my skin feels so soft and smooth! B : Oh, that's great! I've been looking for a good face cream. You'll have to give me the details. A : Absolutely! It's all-natural, smells like lavender, and it doesn't leave your face feeling greasy.",beauty_358/c_0.wav,beauty_358/r_0.wav,B: Do you think it would work well for sensitive skin?  ,"  Well, it's designed for all skin types, but I'd recommend patch testing it first, just to be safe.",neutral,slow,quiet,neutral,slow,normal
beauty_368,"A : I finally found a skincare routine that really works for me! B : That's wonderful! What products are you using? A : Oh, just some natural-based products, and my skin is just glowing now!",beauty_368/c_1.wav,beauty_368/r_1.wav,B: I've been thinking about trying something new for my skin too.  ,"  Great, I can send you the details of the stuff I use if you'd like?",neutral,normal,normal,friendly,normal,normal
food_190,"A : I had the best pizza ever last night at that new Italian place down the street! B : Oh really? I've been meaning to check it out. What did you get on your pizza? A : I got the works! Sausage, peppers, mushrooms, onions, and even some anchovies. The flavor was incredible!",food_190/c_2.wav,food_190/r_2.wav,"B: That sounds tempting, I might go there this weekend.  ","  Definitely do that, I hope you'll love it as much as I did!",friendly,fast,normal,cheerful,normal,normal
technology_229,"A : I just got the new smartwatch, it's got so many cool features! B : That's awesome! Does it sync with all your other gadgets too? A : Absolutely, and it even tracks my sleep patterns!",technology_229/c_0.wav,technology_229/r_0.wav,B: How's the battery life on that thing?  ,"  Surprisingly good, it lasts almost three days without needing a charge.",neutral,slow,normal,friendly,slow,normal
technology_516,"A : I can't believe how advanced virtual reality has become, it's like you're in a whole different world! B : Right? It's incredible. The immersion is so intense it makes you forget about the real world for a while. A : Yeah, and the applications are endless, from gaming to education to possibly even healthcare.",technology_516/c_1.wav,technology_516/r_1.wav,B: It's going to be interesting to see where the technology goes from here.  ,"  Yeah, if companies don't start considering the ethical implications, we're heading for a dystopian future!",unfriendly,fast,loud,unfriendly,fast,loud
health_376,"A : I've finally hit my goal of running 5 miles every day, it's feeling amazing! B : That's fantastic! Keeping that type of routine is so good for your health! A : But I twisted my ankle yesterday, so I guess I'll have to take a break for a while.",health_376/c_1.wav,health_376/r_1.wav,B: How are you feeling today after your accident?  ,"  Honestly, I'm pretty frustrated. I hate being stuck indoors not able to run.",unfriendly,fast,loud,unfriendly,normal,normal
technology_529,"A : So, you finally got that new smartwatch, huh? How are you liking it? B : It's amazing! I can track my workouts, get notifications, and even make calls. A : Oh, that's super cool! Bet it's gonna really help you stay on top of things.",technology_529/c_0.wav,technology_529/r_0.wav,"B: It does have a steep learning curve, though.  ","  Don't worry, you'll get the hang of it soon enough. Want me to help you sort it out?",neutral,slow,normal,cheerful,normal,normal
movie_359,"A : I finally saw that new superhero movie everyone's been raving about! B : Oh, that's the one I wanted to see too, but my plans got canceled last minute. A : No worries, we can go together this weekend if you're still up for it!",movie_359/c_0.wav,movie_359/r_0.wav,B: That sounds like a good plan.  ,"  Awesome, it's a date then! I'll look up showtimes and let you know.",neutral,normal,normal,cheerful,fast,normal
beauty_503,"A : I just got back from the most amazing facial spa treatment ever. B : Oh wow, that sounds incredible! What kind of treatment did you get done? A : It was a rejuvenating seaweed wrap followed by a gentle exfoliation. My skin feels so soft now!",beauty_503/c_2.wav,beauty_503/r_2.wav,B: That sounds really soothing and pampering.  ,"  Absolutely, it's like a mini-vacation for your skin! We should book a spa day together next time.",friendly,normal,normal,cheerful,normal,normal
work_365,"A : I just finished that big project I've been working on for weeks! B : That's amazing! You must be so relieved to have it all done. A : Absolutely, I am! Should we go out and celebrate tonight?",work_365/c_0.wav,work_365/r_0.wav,B: Maybe we should invite the whole team to join us?  ,"  Yeah, that sounds like a great idea! The more, the merrier!",neutral,normal,normal,cheerful,fast,loud
school_52,"A : Man, this new timetable is packed but I'm excited for all the classes! B : Honestly, I'm not sure how I'm going to manage all these assignments. A : Come on, we've got this! If we plan it out well, we'll get through it just fine.",school_52/c_0.wav,school_52/r_0.wav,B: Do you think we should ask the professor for an extension?  ,"  Yeah, that could give us some breathing room. Let's approach them after the next lecture.",neutral,normal,normal,neutral,normal,normal
beauty_118,"A : I absolutely adore the new skincare range, my skin feels rejuvenated! B : I wish I could say the same, but my skin has been so sensitive lately, nothing seems to work. A : Oh no, maybe you just haven't found the right product yet, don't lose hope.",beauty_118/c_0.wav,beauty_118/r_0.wav,"B: Maybe you're right, I'll just have to keep looking.  ","  It's all trial and error, you know? Take your time finding what suits you best.",unfriendly,slow,quiet,neutral,normal,normal
school_600,"A : I just heard the school is planning a huge spring festival next month! B : That's awesome! We should totally sign up for some activities, maybe a talent show or a bake sale! A : Definitely, let's put together a list of ideas and see what we can come up with.",school_600/c_0.wav,school_600/r_0.wav,B: I'll check the sign-up sheets tomorrow and let you know what's available.  ,"  Cool, thanks for doing that. I can't wait to see the options.",neutral,normal,quiet,neutral,normal,normal
entertainment_54,"A : Have you seen the latest superhero movie? It's absolutely fantastic! B : I haven't got around to it yet, but I've heard good things. A : You should definitely check it out; I can give you my streaming account if you like.",entertainment_54/c_0.wav,entertainment_54/r_0.wav,"B: That's a generous offer, thank you.  ","  Oh, don't mention it, just want you to enjoy the movie too!",sad,slow,quiet,friendly,normal,normal
school_415,"A : So, how did your presentation go today? B : It was amazing, I nailed it and the professor gave me a thumbs up! A : That's great to hear. Did you manage to cover all the key points you wanted?",school_415/c_1.wav,school_415/r_1.wav,"B: Yeah, I touched on everything and the engagement was pretty good too.  ","  That's awesome, sounds like it couldn't have gone better, huh?",friendly,normal,normal,friendly,normal,normal
shopping_318,"A : I found this great little shop downtown that has the most amazing deals on jackets! B : No way! That's awesome, I've been looking for a new jacket. What kind of styles do they have? A : They've got everything from leather to denim, and the prices are unbeatable!",shopping_318/c_0.wav,shopping_318/r_0.wav,B: Should we go check it out this weekend?  ,"  Yeah, we could do that. I'll have to check my schedule though.",neutral,slow,normal,neutral,normal,normal
family_404,"A : So guess what? My sister finally had the baby, and I'm officially an uncle now! B : Really? That's amazing, congratulations! Have you decided what your uncle nickname is gonna be? A : I'm thinking Uncle Max sounds pretty cool, doesn't it?",family_404/c_0.wav,family_404/r_0.wav,B: That's a pretty cool nickname for an uncle.  ,"  Yeah, I just wanted something simple that the kiddo could easily remember.",neutral,slow,quiet,neutral,slow,normal
movie_259,"A : I absolutely loved the plot twist at the end, didn't see that coming at all! B : Yeah, I guess it was kind of unexpected, but the buildup was pretty obvious to me. A : Come on, you gotta admit, it was a brilliantly executed turn of events, right?",movie_259/c_0.wav,movie_259/r_0.wav,"B: I think the movie did a good job with the visuals, at least.  ","  Yeah, the cinematography was definitely top-notch, it added so much depth to the story.",neutral,slow,normal,cheerful,normal,normal
music_11,"A : I just love how music festivals bring everyone together! B : Yeah, they're pretty crowded, which can be a bit overwhelming. A : Oh, come on, the vibe is incredible and you end up making so many new friends!",music_11/c_2.wav,music_11/r_2.wav,B: I guess it's nice to see so many different acts in one place.  ,"  Absolutely, it's a rare opportunity to explore and maybe even find a new favorite artist.",friendly,slow,quiet,friendly,normal,normal
technology_29,"A : I just upgraded my phone to the latest model and it's incredible! B : That sounds awesome! What features do you love the most about it? A : The camera is out of this world, and the battery lasts all day! You've got to see the pictures I took!",technology_29/c_0.wav,technology_29/r_0.wav,B: I might consider getting one too after my current contract ends.  ,"  You won't regret it, it's a game-changer for sure. Just be sure to scout out for a good deal!",neutral,slow,normal,cheerful,slow,loud
sport_208,"A : Did you catch the game last night? That final goal was out of this world! B : Oh, absolutely! I jumped out of my seat! The whole match was a nail-biter. A : It's awesome to see how much we both love talking about sports.",sport_208/c_0.wav,sport_208/r_0.wav,"B: Yeah, it's great sharing this with someone who gets it.  ","  Totally, it's nice to have these kinds of shared interests.",neutral,slow,quiet,neutral,normal,normal
entertainment_553,A : I finally got tickets to that new superhero movie we've been waiting to see! B : Awesome! When do we go? I can't wait! A : How about Saturday evening? It'll be the perfect weekend treat.,entertainment_553/c_0.wav,entertainment_553/r_0.wav,"B: Yeah, Saturday works for me.  ","  Great, it's a date then. I'll text you the time and place later on.",neutral,slow,quiet,cheerful,normal,normal
work_98,"A : So, guess who got the promotion? B : No way, you did? That's incredible, man! A : Haha, yes! I'm now officially the team leader!",work_98/c_2.wav,work_98/r_2.wav,"B: Yeah, that new project is going to be quite the challenge.  ","  Definitely, but I'm sure with some good strategy, we'll make it through.",neutral,normal,normal,neutral,normal,normal
travel_78,"A : Oh, I can't wait to tell you about the zip-lining adventure—it was absolutely thrilling! B : That sounds amazing! I've always wanted to go zip-lining. Where did you do it? A : In Costa Rica! The views were breathtaking, and the adrenaline rush was like nothing I've ever felt.",travel_78/c_0.wav,travel_78/r_0.wav,B: I need to add that to my bucket list.  ,"  Absolutely, you won't regret it. It'll be an unforgettable experience!",neutral,slow,quiet,cheerful,normal,normal
music_563,"A : I just found this amazing new band, and their guitar riffs are out of this world! B : Oh, that sounds awesome! What's the name? I'd love to give them a listen. A : They're called The Sonic Waves, and you've gotta hear their latest album—it's fantastic!",music_563/c_0.wav,music_563/r_0.wav,B: I'll check them out tonight. Thanks for the recommendation!  ,"  No worries, hope you enjoy the music as much as I do.",neutral,slow,quiet,neutral,slow,quiet
game_480,"A : Can you believe we actually won that game? It was insanely close! B : Oh, I know, right? That last-second goal was out of this world! A : I'm telling ya, we've got some serious skills, should go pro, huh?",game_480/c_2.wav,game_480/r_2.wav,"B: Maybe we should enter a tournament, see how we do?  ","  That's the spirit! Maybe we can even win some prizes, let's look into it!",friendly,normal,normal,cheerful,normal,loud
game_437,"A : I finally got the hang of it and won three matches in a row last night! B : That’s awesome, I knew you would start dominating once you got more practice in. A : What can I say? I guess all that advice you gave me really paid off!",game_437/c_2.wav,game_437/r_2.wav,B: Maybe we can play a few rounds together this evening?  ,"  Brilliant idea, I'm looking forward to it! Let’s see who comes out on top this time!",friendly,fast,normal,cheerful,fast,loud
travel_195,"A : Have you ever thought about backpacking across Europe? It's supposed to be an incredible experience! B : Oh, that sounds fantastic! I'd love to plan something like that. A : Right? Imagine all the cultures we'd experience and the people we'd meet!",travel_195/c_1.wav,travel_195/r_1.wav,B: It does require a good bit of planning though.  ,"  Oh, for sure, but don't worry, we'll take it one day at a time and enjoy every moment of the planning too!",sad,normal,quiet,friendly,normal,normal
sport_282,"A : Can you believe our team actually won the championship? B : Absolutely, they've been on fire the whole season! A : It's such a great moment for all the supporters.",sport_282/c_0.wav,sport_282/r_0.wav,B: I wonder how the team will perform next season.  ,"  Yeah, it's hard to say, but let's hope they keep up the good work.",neutral,slow,normal,neutral,normal,normal
finance_524,"A : I just got a substantial year-end bonus! B : That's amazing, congratulations! Have you thought about how you'll use it? A : Oh, I'm definitely considering investing some of it, and maybe splurging a little!",finance_524/c_0.wav,finance_524/r_0.wav,"B: That sounds like a solid plan, diversifying your investments could indeed be a wise choice.  ","  Yeah, I'm thinking of spreading it out across stocks and bonds, maybe even some crypto.",neutral,slow,normal,neutral,slow,normal
health_286,"A : I just got back from the doctor, and I'm feeling fantastic! B : Oh no, my doctor told me I need to start taking meds for my blood pressure. A : Don't worry, together we'll get through this, I've got some healthy recipes we can try.",health_286/c_0.wav,health_286/r_0.wav,B: I hope it won't affect my daily routine too much.  ,"  Most people adjust pretty quickly, so it's likely you'll be just fine.",neutral,slow,normal,neutral,normal,normal
weather_120,"A : I just love how the sunshine feels today, don't you think? B : Absolutely, it's so invigorating, makes me wanna go for a run! A : Yeah, a day like this is perfect for some outdoor activities.",weather_120/c_0.wav,weather_120/r_0.wav,B: Looks like the weather might change soon though.  ,"  Well, we might as well enjoy it while it lasts, right?",neutral,slow,normal,neutral,normal,normal
work_505,"A : So thrilled about the new project! It seems like a fantastic way to showcase our skills. B : Absolutely, I think we have a real shot if we organize our resources smartly. A : You're right, but I'm just a bit overwhelmed with all the stuff we have to get through before the deadline.",work_505/c_0.wav,work_505/r_0.wav,B: I can handle the budget report if that helps ease your workload.  ,"  That'd be amazing, thanks! With that off my plate, I can really focus on the creative aspects.",cheerful,fast,loud,friendly,normal,normal
book_65,"A : I finished that book we talked about, and I must say, it's one of the best I've read! B : Oh, that's great! I started it but then... my dog tore half the pages out. It's been a rough week. A : No worries! I can lend you my copy; it's practically new, and you'll breeze through it in no time!",book_65/c_1.wav,book_65/r_1.wav,"B: Thanks, that would be really helpful.  ","  No problem at all, I'll drop it off at your place this weekend. Happy to help!",neutral,normal,quiet,cheerful,normal,normal
shopping_588,"A : Oh my gosh, I am totally in love with these shoes, they're just perfect for the party! B : Well, they do look nice, but aren't they a bit out of your budget? A : I know they're pricey, but I've been saving up for months for this.",shopping_588/c_2.wav,shopping_588/r_2.wav,"B: They might be on sale next week, you know.  ","  You've got a point, maybe patience will pay off. I'll check for a sale, thanks!",friendly,normal,normal,friendly,normal,normal
finance_501,"A : You won't believe it, but my stocks just skyrocketed this morning! B : Oh my gosh, that's insane! Did you sell yet, or are you holding out for more? A : I'm thinking of holding. The company's future looks bright, and I think there's more room to grow.",finance_501/c_2.wav,finance_501/r_2.wav,"B: Yeah, it sounds like you've really got a handle on your investments.  ",  Thanks! I've spent a lot of time researching. It's pretty rewarding to see it pay off.,friendly,normal,quiet,friendly,normal,quiet
health_354,"A : So, I just got back from the gym, feeling absolutely amazing now! B : Oh, that's good to hear. Exercise always boosts my mood too. A : You should join me sometime; it's a great way to stay healthy.",health_354/c_2.wav,health_354/r_2.wav,B: I've been thinking about signing up for a yoga class soon.  ,"  Yoga's a good choice, sorry to hear you sound so down about it, though.",sad,slow,normal,neutral,slow,quiet
school_205,"A : I just got the results back from my exams, and guess what, aced them all! B : That's incredible, dude! Your hard work really paid off, didn't it? A : Totally, I'm over the moon! We should definitely celebrate this weekend.",school_205/c_0.wav,school_205/r_0.wav,B: Should we invite the rest of the study group?  ,"  Yeah, that would be nice, give everyone a chance to unwind a bit.",neutral,slow,normal,neutral,normal,normal
family_440,"A : I just heard the good news about your sister, man, congratulations! B : Thanks so much! We're all super excited to welcome the new baby. A : And I bet you're going to be the coolest uncle ever!",family_440/c_0.wav,family_440/r_0.wav,"B: It's going to be quite the adventure, that's for sure.  ","  Yeah, you'll have plenty of stories to tell, no doubt about that.",neutral,normal,normal,neutral,normal,normal
sport_570,"A : I can't believe we won the game, it was insane! B : Absolutely! The last play was brilliant, and the crowd went wild! A : Yep, our team's defense was on fire, and that final goal sealed the deal!",sport_570/c_2.wav,sport_570/r_2.wav,B: They really put in a lot of effort this season.  ,"  Absolutely, fingers crossed they keep up the momentum for next season!",friendly,normal,normal,friendly,normal,normal
school_227,"A : So, how was your first week at the new school? B : It's been great! I already made a few friends and the teachers seem nice. A : Oh, that's fantastic to hear! Any favorite classes yet?",school_227/c_0.wav,school_227/r_0.wav,"B: I'm still figuring things out, but I think it's going well.  ","  Ah, it takes a bit of time, but I'm sure you'll find your groove before you know it!",neutral,slow,normal,cheerful,normal,normal
food_122,"A : Man, the new burger place downtown is just amazing! Have you tried their loaded fries? B : No, I haven't been out much since my cat got sick, but I've heard good things about it. A : Oh, that's rough. Well, when things settle down, we should definitely go grab a bite!",food_122/c_0.wav,food_122/r_0.wav,B: I'll keep that in mind for sure.  ,"  Great, it's a plan then! The fries are on me when we go.",neutral,normal,normal,friendly,normal,normal
work_57,"A : I just finished that big project I've been working on for weeks! B : Awesome! We should definitely celebrate this weekend, how about a night out? A : That sounds like a fantastic idea, I really need to unwind a bit.",work_57/c_2.wav,work_57/r_2.wav,"B: Yeah, it's important to balance work and play, right?  ",  Definitely! I hope we can find the perfect spot to relax and have fun!,friendly,fast,loud,friendly,fast,loud
weather_334,"A : Isn't it amazing how sunny it is outside today? B : Oh, it absolutely is. Perfect day for a picnic, don't you think? A : Definitely, let's grab some sandwiches and head to the park!",weather_334/c_2.wav,weather_334/r_2.wav,B: I just hope it doesn't get too hot later on.  ,"  I hear you, let's pack some extra water and sunscreen just in case.",friendly,slow,quiet,cheerful,normal,quiet
movie_289,"A : I can't wait to see the new superhero movie that's coming out! B : Oh, totally! The trailers looked epic, and the cast is amazing! A : Yeah, it's going to be a fantastic experience at the IMAX theater.",movie_289/c_0.wav,movie_289/r_0.wav,"B: The reviews are pretty mixed, though.  ","  Hmm, I guess we'll just have to see it and judge for ourselves.",neutral,normal,normal,neutral,normal,normal
music_534,"A : I just love how that new song has such an upbeat tempo, don't you? B : Absolutely, it's so catchy! I've been humming it all day long. A : And the drop in the middle is just epic, it gets me so pumped up!",music_534/c_0.wav,music_534/r_0.wav,"B: It does have a unique sound, definitely stands out.  ","  Yeah, the artist really brought something different to the table this time.",neutral,normal,normal,neutral,normal,normal
family_232,"A : I can't believe my brother is getting married, it's going to be such a blast! B : I hope everything goes smoothly with the wedding preparations. A : It's just... I'm gonna miss the good old days with him, you know?",family_232/c_0.wav,family_232/r_0.wav,"B: Yeah, that's a pretty big milestone in his life.  ","  It really is, and I'm excited to see what the future holds for him.",neutral,normal,normal,neutral,normal,normal
finance_526,"A : I just got my year-end bonus, and it's way higher than I expected! B : That's fantastic news! Have you thought about how you're going to use it? A : I'm thinking of investing some of it, maybe in stocks or mutual funds, but I'm not sure where to start.",finance_526/c_0.wav,finance_526/r_0.wav,B: It's important to diversify your investments to manage risk effectively.  ,"  True, I'll need to research the options out there. Maybe look into bonds as well?",neutral,normal,normal,neutral,normal,normal
movie_311,"A : I just saw the latest superhero movie, and it was so much fun! B : Oh, I missed it because I had to work late last night. Really wanted to see it. A : Don't worry, we can go watch it together this weekend if you're free!",movie_311/c_0.wav,movie_311/r_0.wav,B: That sounds like a plan.  ,  Awesome! I'll look up showtimes and we can pick the best one for us.,neutral,normal,normal,friendly,normal,normal
sport_264,"A : Did you catch the game last night? It was absolutely amazing! B : Yeah, I did, but my favorite team lost at the last minute, which was kind of heartbreaking. A : Oh no, that's rough, I'm really sorry to hear that. Still, there were some great plays, don't you think?",sport_264/c_1.wav,sport_264/r_1.wav,"B: Honestly, my heart wasn't in it after that loss, even the good moments didn't cheer me up much.  ","  I understand, it really stings when your team doesn't make it. Want to talk about something else to take your mind off it?",sad,slow,quiet,friendly,normal,normal
family_198,"A : So how was the family reunion this weekend? B : It didn't go as planned. We had to cancel because my little one got sick. A : Oh no, that's terrible. I hope your child feels better soon!",family_198/c_0.wav,family_198/r_0.wav,"B: Yeah, it was a bit disappointing, but health comes first.  ","  Absolutely, and there'll be other opportunities for family gatherings.",neutral,normal,normal,neutral,normal,normal
school_582,"A : So, did you end up joining any clubs this semester? B : I've been thinking about it. I'm leaning towards the chess club. A : Chess club, that's awesome! You're going to have such a great time!",school_582/c_2.wav,school_582/r_2.wav,B: I just hope I can keep up with the rest.  ,"  You're going to do just fine! Plus, it's all about enjoying the game!",friendly,fast,normal,cheerful,fast,normal
music_163,"A : You should have seen the crowd, the concert was absolutely amazing! B : No way! I bet the energy was just through the roof! A : Yeah, and the new songs they performed live? Just out of this world.",music_163/c_2.wav,music_163/r_2.wav,B: It's been too long since I last went to a live show.  ,"  Let's keep an eye out for the next big one then, maybe we could go together!",friendly,fast,loud,friendly,fast,loud
shopping_343,"A : Hey, I just found this amazing pair of sneakers online and they are on sale! B : That sounds awesome! Did you check the return policy just in case they don't fit? A : Yeah, they've got a 30-day return policy, so I think I'm going to order them.",shopping_343/c_2.wav,shopping_343/r_2.wav,B: They seem like a good deal then.  ,"  I can't wait to try them on; hopefully, they'll be perfect!",friendly,normal,normal,friendly,normal,normal
